	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000258526	208.82966293415	0.939104679510696	0.280071047926327	3.3530944610802	0.000799134279326795	0.0238895530851072	NA	ENSG00000258526	AL049828.1	lncRNA	novel transcript	14	39432599	40390547	1
ENSG00000173726	9040.4520669875	-0.754189837776623	0.225024317413632	-3.35159260316874	0.000803481619741352	0.0239568703355534	TOMM20	ENSG00000173726	TOMM20	protein_coding	translocase of outer mitochondrial membrane 20 [Source:HGNC Symbol;Acc:HGNC:20947]	1	235109341	235128837	-1
ENSG00000047457	90.3374931136568	-1.98232456638552	0.591680535938677	-3.35032918269087	0.000807155755221833	0.0240286978980067	CP	ENSG00000047457	CP	protein_coding	ceruloplasmin [Source:HGNC Symbol;Acc:HGNC:2295]	3	149162410	149221829	-1
ENSG00000185130	1347.01412864062	-0.96455159974053	0.288006110123093	-3.3490664462927	0.000810843473787167	0.0241007043781528	HIST1H2BL	ENSG00000185130	HIST1H2BL	protein_coding	histone cluster 1 H2B family member l [Source:HGNC Symbol;Acc:HGNC:4748]	6	27807444	27807931	-1
ENSG00000136944	12.7277730962516	3.55572066994901	1.06228882272767	3.34722590869297	0.000816246621304051	0.0242233938725435	LMX1B	ENSG00000136944	LMX1B	protein_coding	LIM homeobox transcription factor 1 beta [Source:HGNC Symbol;Acc:HGNC:6654]	9	126614443	126701032	1
ENSG00000116285	1013.63921566132	-0.848043757608964	0.253593569280939	-3.34410592513675	0.000825482128916801	0.0244592544064225	ERRFI1	ENSG00000116285	ERRFI1	protein_coding	ERBB receptor feedback inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:18185]	1	8004404	8026309	-1
ENSG00000231889	389.620799848804	-0.808309214169707	0.241938589432109	-3.34096853282899	0.000834866845911618	0.0246987943993759	TRAF3IP2-AS1	ENSG00000231889	TRAF3IP2-AS1	lncRNA	TRAF3IP2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40005]	6	111483511	111598302	1
ENSG00000135346	10.8216232911951	4.86095155545447	1.45606650349866	3.33841314512386	0.000842583672337646	0.0248883229995473	CGA	ENSG00000135346	CGA	protein_coding	glycoprotein hormones, alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:1885]	6	87085498	87095406	-1
ENSG00000112182	226.345751781002	-1.26535282635981	0.37913554854847	-3.33746817254209	0.000845454042554377	0.0249343301711728	BACH2	ENSG00000112182	BACH2	protein_coding	BTB domain and CNC homolog 2 [Source:HGNC Symbol;Acc:HGNC:14078]	6	89926528	90296908	-1
ENSG00000163565	171.161865762148	-1.47603234932917	0.442346748100002	-3.33682197432019	0.000847422099049156	0.0249536246933963	IFI16	ENSG00000163565	IFI16	protein_coding	interferon gamma inducible protein 16 [Source:HGNC Symbol;Acc:HGNC:5395]	1	158999968	159055155	1
ENSG00000165197	12.0648255189714	3.94445002490855	1.18267224886073	3.33520130256564	0.000852376711423582	0.0250219333540465	VEGFD	ENSG00000165197	VEGFD	protein_coding	vascular endothelial growth factor D [Source:HGNC Symbol;Acc:HGNC:3708]	X	15345596	15384413	-1
ENSG00000169684	390.312158947144	0.795706489424374	0.238570141488445	3.33531465614238	0.000852029302351173	0.0250219333540465	CHRNA5	ENSG00000169684	CHRNA5	protein_coding	cholinergic receptor nicotinic alpha 5 subunit [Source:HGNC Symbol;Acc:HGNC:1959]	15	78565520	78595269	1
ENSG00000272674	662.650885615772	-1.02973570942883	0.308827303330158	-3.33434155052014	0.00085501598245328	0.0250606767819987	PCDHB16	ENSG00000272674	PCDHB16	protein_coding	protocadherin beta 16 [Source:HGNC Symbol;Acc:HGNC:14546]	5	141181399	141186399	1
ENSG00000121486	722.774564083607	0.946321601420014	0.283953930914195	3.33265892242912	0.000860203265783277	0.0250965293809858	TRMT1L	ENSG00000121486	TRMT1L	protein_coding	tRNA methyltransferase 1 like [Source:HGNC Symbol;Acc:HGNC:16782]	1	185118101	185157072	-1
ENSG00000169991	1138.75410022581	-0.818093995967879	0.245473121670593	-3.33272331569442	0.000860004215408529	0.0250965293809858	IFFO2	ENSG00000169991	IFFO2	protein_coding	intermediate filament family orphan 2 [Source:HGNC Symbol;Acc:HGNC:27006]	1	18904280	18956676	-1
ENSG00000224903	35.393434831238	-1.77137097881319	0.531402420357961	-3.33338899288408	0.000857948997207177	0.0250965293809858	NA	ENSG00000224903	AC005534.1	lncRNA	novel transcript	7	156654185	156659582	-1
ENSG00000114127	1583.26283592134	0.67915450675337	0.204030161190891	3.3286966142126	0.000872533940895108	0.0253821932604467	XRN1	ENSG00000114127	XRN1	protein_coding	5'-3' exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:30654]	3	142306607	142448062	-1
ENSG00000214941	807.634739451906	-0.668685174372494	0.200887557725678	-3.32865400895369	0.000872667414261658	0.0253821932604467	ZSWIM7	ENSG00000214941	ZSWIM7	protein_coding	zinc finger SWIM-type containing 7 [Source:HGNC Symbol;Acc:HGNC:26993]	17	15976560	15999717	-1
ENSG00000132330	410.362210401784	0.806849660084187	0.242531586865208	3.32678176279203	0.000878551498385496	0.0255142639278834	SCLY	ENSG00000132330	SCLY	protein_coding	selenocysteine lyase [Source:HGNC Symbol;Acc:HGNC:18161]	2	238060889	238099413	1
ENSG00000143891	125.281315927513	1.26732272512529	0.381478644162811	3.32213282320574	0.000893321585278017	0.0259035982735655	GALM	ENSG00000143891	GALM	protein_coding	galactose mutarotase [Source:HGNC Symbol;Acc:HGNC:24063]	2	38666081	38741237	1
ENSG00000008394	23.760646764767	2.28315825701217	0.687393184656906	3.32147351468395	0.000895434804059643	0.0259252945632695	MGST1	ENSG00000008394	MGST1	protein_coding	microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]	12	16347142	16609259	1
ENSG00000139644	20750.6779230427	-0.638263992121562	0.192357769702709	-3.31810871537971	0.000906292025717418	0.0261997023507624	TMBIM6	ENSG00000139644	TMBIM6	protein_coding	transmembrane BAX inhibitor motif containing 6 [Source:HGNC Symbol;Acc:HGNC:11723]	12	49707725	49764934	1
ENSG00000112378	45.2704343050525	-1.60699029135989	0.484755943372524	-3.31505020893566	0.000916266655685296	0.0264290774037801	PERP	ENSG00000112378	PERP	protein_coding	p53 apoptosis effector related to PMP22 [Source:HGNC Symbol;Acc:HGNC:17637]	6	138088505	138107419	-1
ENSG00000128596	191.331660046525	-1.10024279520611	0.331956968136486	-3.31441391751035	0.000918354518914542	0.0264290774037801	CCDC136	ENSG00000128596	CCDC136	protein_coding	coiled-coil domain containing 136 [Source:HGNC Symbol;Acc:HGNC:22225]	7	128790757	128822132	1
ENSG00000159259	938.246163558486	0.748063828006526	0.225701147644934	3.3143997530015	0.000918401047043376	0.0264290774037801	CHAF1B	ENSG00000159259	CHAF1B	protein_coding	chromatin assembly factor 1 subunit B [Source:HGNC Symbol;Acc:HGNC:1911]	21	36385392	36419015	1
ENSG00000125945	2489.02631440631	-0.899225241825077	0.271464819406259	-3.31249273401924	0.000924685279519822	0.0264895135956561	ZNF436	ENSG00000125945	ZNF436	protein_coding	zinc finger protein 436 [Source:HGNC Symbol;Acc:HGNC:20814]	1	23359448	23369836	-1
ENSG00000162511	39.3376524993952	-1.89756000451448	0.572758049869664	-3.31302197314605	0.00092293728614482	0.0264895135956561	LAPTM5	ENSG00000162511	LAPTM5	protein_coding	lysosomal protein transmembrane 5 [Source:HGNC Symbol;Acc:HGNC:29612]	1	30732469	30757774	-1
ENSG00000171502	123.109783922242	1.42594293675032	0.430434151284461	3.31280158067188	0.000923664835367061	0.0264895135956561	COL24A1	ENSG00000171502	COL24A1	protein_coding	collagen type XXIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:20821]	1	85729233	86156943	-1
ENSG00000143515	3943.03085513067	0.690315081764473	0.20861748511926	3.30899915397715	0.000936301200432663	0.0267818805720144	ATP8B2	ENSG00000143515	ATP8B2	protein_coding	ATPase phospholipid transporting 8B2 [Source:HGNC Symbol;Acc:HGNC:13534]	1	154325553	154351304	1
ENSG00000104756	839.681402038962	0.751242880852472	0.227262169133947	3.30562224111174	0.000947657567504686	0.0270659551573181	KCTD9	ENSG00000104756	KCTD9	protein_coding	potassium channel tetramerization domain containing 9 [Source:HGNC Symbol;Acc:HGNC:22401]	8	25427847	25458476	-1
ENSG00000112280	66.9874250617172	1.96933194346062	0.596223228476125	3.30301110289513	0.000956526005084182	0.0272782258476935	COL9A1	ENSG00000112280	COL9A1	protein_coding	collagen type IX alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2217]	6	70215061	70303083	-1
ENSG00000213024	2592.36259377748	0.670536645717853	0.203055391412971	3.30223512437611	0.000959176308205021	0.0273127970340899	NUP62	ENSG00000213024	NUP62	protein_coding	nucleoporin 62 [Source:HGNC Symbol;Acc:HGNC:8066]	19	49906825	49929763	-1
ENSG00000101400	206.62362667505	1.01090985405094	0.306214216598188	3.30131587383954	0.000962324747841541	0.0273139014331519	SNTA1	ENSG00000101400	SNTA1	protein_coding	syntrophin alpha 1 [Source:HGNC Symbol;Acc:HGNC:11167]	20	33407955	33443892	-1
ENSG00000139625	464.409765934727	-0.816737420640234	0.247453366330803	-3.30057106415919	0.000964882742733987	0.0273139014331519	MAP3K12	ENSG00000139625	MAP3K12	protein_coding	mitogen-activated protein kinase kinase kinase 12 [Source:HGNC Symbol;Acc:HGNC:6851]	12	53479669	53500063	-1
ENSG00000186654	29.7082391239007	2.44380298875136	0.740390277935692	3.30069567575228	0.000964454335058194	0.0273139014331519	PRR5	ENSG00000186654	PRR5	protein_coding	proline rich 5 [Source:HGNC Symbol;Acc:HGNC:31682]	22	44668547	44737681	1
ENSG00000280650	107.834013320443	1.35240280404092	0.409751184839184	3.30054641470214	0.00096496750706286	0.0273139014331519	KCNIP4-IT1	ENSG00000280650	KCNIP4-IT1	lncRNA	KCNIP4 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:29895]	4	21843341	21853188	-1
ENSG00000281344	2905.75125074569	0.779037793763553	0.236072819107305	3.29998937069264	0.000966884904839209	0.0273274479131118	NA	ENSG00000281344	HELLPAR	lncRNA	HELLP associated long non-coding RNA [Source:HGNC Symbol;Acc:HGNC:43984]	12	102197585	102402596	1
ENSG00000147041	27.317265378968	-2.34796306414085	0.712278285960028	-3.29641252642737	0.000979281047706107	0.0276366789585172	SYTL5	ENSG00000147041	SYTL5	protein_coding	synaptotagmin like 5 [Source:HGNC Symbol;Acc:HGNC:15589]	X	38006553	38128819	1
ENSG00000099814	139.153727358284	1.18383825522441	0.359921405052666	3.28915768444275	0.00100487708999772	0.0282594790373941	CEP170B	ENSG00000099814	CEP170B	protein_coding	centrosomal protein 170B [Source:HGNC Symbol;Acc:HGNC:20362]	14	104865268	104896770	1
ENSG00000100078	52.9829997199482	1.79020295637165	0.544361747134375	3.28862739859224	0.00100677208819888	0.0282594790373941	PLA2G3	ENSG00000100078	PLA2G3	protein_coding	phospholipase A2 group III [Source:HGNC Symbol;Acc:HGNC:17934]	22	31134807	31140508	-1
ENSG00000105825	9.45974490205623	4.09861003235255	1.24675144657686	3.28743154347717	0.00101105767341834	0.0282594790373941	TFPI2	ENSG00000105825	TFPI2	protein_coding	tissue factor pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11761]	7	93885396	93890753	-1
ENSG00000117707	756.733295612651	-1.09265960190473	0.33239476159531	-3.28723472253465	0.00101176463673079	0.0282594790373941	PROX1	ENSG00000117707	PROX1	protein_coding	prospero homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9459]	1	213983181	214041502	1
ENSG00000232803	158.266717886108	1.62061519344109	0.492981052788505	3.28737825576504	0.00101124903298448	0.0282594790373941	SLCO4A1-AS1	ENSG00000232803	SLCO4A1-AS1	lncRNA	SLCO4A1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40537]	20	62663019	62666724	-1
ENSG00000263740	1182.48785217819	-0.845034692775112	0.257009665547366	-3.28794907761698	0.00100920091819375	0.0282594790373941	NA	ENSG00000263740	RN7SL4P	misc_RNA	RNA, 7SL, cytoplasmic 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:10039]	3	15738515	15738809	1
ENSG00000286185	16.3775335106984	4.21872679110797	1.28327405680548	3.28747142415539	0.00101091448129488	0.0282594790373941	NA	ENSG00000286185	AC242842.3	protein_coding	Neuroblastoma breakpoint family member 19  [Source:UniProtKB/Swiss-Prot;Acc:A0A087WUL8]	1	149390623	149556361	1
ENSG00000126709	244.830953032322	-1.34782922925488	0.410215823246627	-3.28565879928173	0.00101744173410955	0.02837631550065	IFI6	ENSG00000126709	IFI6	protein_coding	interferon alpha inducible protein 6 [Source:HGNC Symbol;Acc:HGNC:4054]	1	27666064	27672198	-1
ENSG00000278068	30.4352248421596	-2.80817580749546	0.855650877600943	-3.28191775525196	0.00103103672803439	0.0287133146269167	NA	ENSG00000278068	AL136317.3	processed_pseudogene	calponin 2 (CNN2) pseudogene	9	66029264	66030169	1
ENSG00000108406	4702.03660167646	-0.585505892054365	0.178684270604747	-3.27676235895164	0.00105004706941911	0.0287370950857018	DHX40	ENSG00000108406	DHX40	protein_coding	DEAH-box helicase 40 [Source:HGNC Symbol;Acc:HGNC:18018]	17	59565558	59608345	1
ENSG00000116717	285.738761031336	-1.53672347106966	0.468908411803681	-3.27723587887573	0.00104828754929393	0.0287370950857018	GADD45A	ENSG00000116717	GADD45A	protein_coding	growth arrest and DNA damage inducible alpha [Source:HGNC Symbol;Acc:HGNC:4095]	1	67685201	67688334	1
ENSG00000125821	2081.14781318717	-0.730442008551676	0.222866130479042	-3.27749221912554	0.00104733617072208	0.0287370950857018	DTD1	ENSG00000125821	DTD1	protein_coding	D-aminoacyl-tRNA deacylase 1 [Source:HGNC Symbol;Acc:HGNC:16219]	20	18587893	18766644	1
ENSG00000135299	578.952952559019	-1.13954468638903	0.347605237766997	-3.27827248435443	0.00104444521705137	0.0287370950857018	ANKRD6	ENSG00000135299	ANKRD6	protein_coding	ankyrin repeat domain 6 [Source:HGNC Symbol;Acc:HGNC:17280]	6	89433152	89633834	1
ENSG00000161835	317.610466857415	-0.961808472718025	0.293231921349172	-3.28002650015969	0.00103797336457632	0.0287370950857018	GRASP	ENSG00000161835	GRASP	protein_coding	general receptor for phosphoinositides 1 associated scaffold protein [Source:HGNC Symbol;Acc:HGNC:18707]	12	52006946	52015889	1
ENSG00000177084	2236.36927992885	-0.917522100059587	0.280006529830264	-3.27678822567379	0.00104995088253083	0.0287370950857018	POLE	ENSG00000177084	POLE	protein_coding	DNA polymerase epsilon, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9177]	12	132623753	132687365	-1
ENSG00000181894	1348.96621325986	-0.619471136832425	0.189029371349709	-3.27711578581293	0.00104873353646164	0.0287370950857018	ZNF329	ENSG00000181894	ZNF329	protein_coding	zinc finger protein 329 [Source:HGNC Symbol;Acc:HGNC:14209]	19	58126248	58155110	-1
ENSG00000196975	616.767436809164	0.826216750312483	0.251856822731207	3.2805017602968	0.00103622618176553	0.0287370950857018	ANXA4	ENSG00000196975	ANXA4	protein_coding	annexin A4 [Source:HGNC Symbol;Acc:HGNC:542]	2	69644425	69827112	1
ENSG00000198625	4464.98654418207	0.574452212170568	0.175195376875626	3.27892335069081	0.00104203934853529	0.0287370950857018	MDM4	ENSG00000198625	MDM4	protein_coding	MDM4 regulator of p53 [Source:HGNC Symbol;Acc:HGNC:6974]	1	204516379	204558120	1
ENSG00000241316	133.135554053471	1.09812049912832	0.334885094922031	3.27909637000711	0.00104140066163554	0.0287370950857018	SUCLG2-AS1	ENSG00000241316	SUCLG2-AS1	lncRNA	SUCLG2 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:49643]	3	67654669	67947713	1
ENSG00000267506	23.9529185180987	2.84173820253289	0.866129973257986	3.28096046814264	0.00103454243097706	0.0287370950857018	NA	ENSG00000267506	AC021683.2	lncRNA	novel transcript	17	77546940	77563243	1
ENSG00000286905	110.716557402256	1.2489725567302	0.381076983873	3.27748095420647	0.00104737796243868	0.0287370950857018	NA	ENSG00000286905	AC108488.2	protein_coding	novel protein	2	3532008	3558333	-1
ENSG00000158270	220.996096913507	-0.897083842456445	0.273886414598983	-3.27538641801541	0.00105517535192517	0.0288310004798285	COLEC12	ENSG00000158270	COLEC12	protein_coding	collectin subfamily member 12 [Source:HGNC Symbol;Acc:HGNC:16016]	18	316737	500722	-1
ENSG00000268089	68.4171226600745	-1.59737507014421	0.487743915048685	-3.27502818766025	0.00105651431232352	0.0288310004798285	GABRQ	ENSG00000268089	GABRQ	protein_coding	gamma-aminobutyric acid type A receptor theta subunit [Source:HGNC Symbol;Acc:HGNC:14454]	X	152637895	152657542	1
ENSG00000157625	930.776517420722	0.682097594701419	0.208698937169438	3.26833286241241	0.00108183052179	0.029479493687744	TAB3	ENSG00000157625	TAB3	protein_coding	TGF-beta activated kinase 1 (MAP3K7) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:30681]	X	30827442	30975084	-1
ENSG00000101638	604.844678983781	-0.843877393273525	0.258254343158446	-3.26762130290983	0.00108455378477717	0.0295085794162438	ST8SIA5	ENSG00000101638	ST8SIA5	protein_coding	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:17827]	18	46667821	46759257	-1
ENSG00000160285	2702.10943536846	0.769997334253389	0.235701105800065	3.26683802199275	0.00108755886860268	0.0295085794162438	LSS	ENSG00000160285	LSS	protein_coding	lanosterol synthase [Source:HGNC Symbol;Acc:HGNC:6708]	21	46188141	46228824	-1
ENSG00000168348	124.831606293241	-1.99285096593232	0.610014238170491	-3.26689254321199	0.00108734944698909	0.0295085794162438	INSM2	ENSG00000168348	INSM2	protein_coding	INSM transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:17539]	14	35534164	35537054	1
ENSG00000178401	458.281936975036	1.04989654627354	0.321434839816309	3.26628111275532	0.00108970015195456	0.0295245006933993	DNAJC22	ENSG00000178401	DNAJC22	protein_coding	DnaJ heat shock protein family (Hsp40) member C22 [Source:HGNC Symbol;Acc:HGNC:25802]	12	49346888	49357546	1
ENSG00000126453	77.7818305262278	1.56780797851263	0.480369610139723	3.26375346279006	0.00109946791576772	0.0297235713051507	BCL2L12	ENSG00000126453	BCL2L12	protein_coding	BCL2 like 12 [Source:HGNC Symbol;Acc:HGNC:13787]	19	49665142	49673916	1
ENSG00000272505	44.349986590665	-1.59497486721271	0.488720801196143	-3.26357065897136	0.00110017746683099	0.0297235713051507	NA	ENSG00000272505	AC104964.4	lncRNA	novel transcript	8	10486807	10489666	1
ENSG00000100592	815.842037926724	-0.871544297975488	0.267396921797315	-3.25936548602498	0.00111661717197958	0.0301248720843866	DAAM1	ENSG00000100592	DAAM1	protein_coding	dishevelled associated activator of morphogenesis 1 [Source:HGNC Symbol;Acc:HGNC:18142]	14	59188646	59371405	1
ENSG00000075461	734.677217088988	-1.32892443895624	0.408148038396833	-3.25598634303408	0.00112999186635386	0.0304424617271757	CACNG4	ENSG00000075461	CACNG4	protein_coding	calcium voltage-gated channel auxiliary subunit gamma 4 [Source:HGNC Symbol;Acc:HGNC:1408]	17	66964707	67033398	1
ENSG00000174607	2581.51891459568	-0.986215277301356	0.303077780528475	-3.25400059213083	0.00113792042609171	0.0306126383183566	UGT8	ENSG00000174607	UGT8	protein_coding	UDP glycosyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:12555]	4	114598770	114678225	1
ENSG00000139044	411.528248370622	0.98421140364234	0.302854739526924	3.24978042337964	0.00115494146582192	0.0309827729666042	B4GALNT3	ENSG00000139044	B4GALNT3	protein_coding	beta-1,4-N-acetyl-galactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:24137]	12	460364	563509	1
ENSG00000185722	3262.221833606	-0.648492248907558	0.19954077243371	-3.24992351687421	0.00115436049923511	0.0309827729666042	ANKFY1	ENSG00000185722	ANKFY1	protein_coding	ankyrin repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20763]	17	4163821	4263995	-1
ENSG00000185345	204.497137737426	-1.21222473674995	0.37340340605133	-3.24642120855028	0.00116865792108574	0.0313065160721882	PRKN	ENSG00000185345	PRKN	protein_coding	parkin RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:8607]	6	161347417	162727771	-1
ENSG00000259343	14.2022925541129	3.20538104281861	0.988385674249143	3.24304684530527	0.00118258765425467	0.0316350525595197	NA	ENSG00000259343	TMC3-AS1	lncRNA	TMC3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51424]	15	81324338	81518200	1
ENSG00000156453	762.535885363555	-1.36055186821678	0.41964175177906	-3.24217469412602	0.00118621285413632	0.0316873990697767	PCDH1	ENSG00000156453	PCDH1	protein_coding	protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]	5	141853111	141879246	-1
ENSG00000130347	330.560195297632	-0.857415031990499	0.264610683936559	-3.24028878666164	0.00119408698534612	0.0318529411694926	RTN4IP1	ENSG00000130347	RTN4IP1	protein_coding	reticulon 4 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18647]	6	106571971	106629487	-1
ENSG00000117308	292.441747253	-0.882487918939573	0.272400644486438	-3.23966898317493	0.00119668534328332	0.031877482082721	GALE	ENSG00000117308	GALE	protein_coding	UDP-galactose-4-epimerase [Source:HGNC Symbol;Acc:HGNC:4116]	1	23795599	23800781	-1
ENSG00000103197	917.180612531324	0.76983406857013	0.237862312006852	3.23646929215064	0.0012101824635973	0.0321918704917417	TSC2	ENSG00000103197	TSC2	protein_coding	TSC complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:12363]	16	2047967	2089491	1
ENSG00000091640	1140.90984896361	-0.662635264693459	0.204912185373208	-3.23375236805267	0.00122175339674537	0.0324204217550723	SPAG7	ENSG00000091640	SPAG7	protein_coding	sperm associated antigen 7 [Source:HGNC Symbol;Acc:HGNC:11216]	17	4959226	4967817	-1
ENSG00000270812	16.7008590747304	2.59156125721829	0.801435121537686	3.23365071928212	0.00122218827866223	0.0324204217550723	NA	ENSG00000270812	AC002069.3	processed_pseudogene	polymerase (RNA) III (DNA directed) polypeptide F, 39 kDa, pseudogene	7	88455309	88456191	1
ENSG00000102313	60.5614343821519	1.75539236147939	0.543365621443771	3.23059150635103	0.001235343540744	0.0327236818261516	ITIH6	ENSG00000102313	ITIH6	protein_coding	inter-alpha-trypsin inhibitor heavy chain family member 6 [Source:HGNC Symbol;Acc:HGNC:28907]	X	54748899	54798240	-1
ENSG00000258465	93.7429182118876	-2.05610386899655	0.637477206203745	-3.22537629422219	0.00125807192010114	0.0332793314463522	NA	ENSG00000258465	AL139011.2	protein_coding	novel protein	1	160216800	160285130	-1
ENSG00000273274	332.693574760927	-0.90566273563517	0.280889551031746	-3.22426637911075	0.00126295859268325	0.0333621315032447	ZBTB8B	ENSG00000273274	ZBTB8B	protein_coding	zinc finger and BTB domain containing 8B [Source:HGNC Symbol;Acc:HGNC:37057]	1	32465072	32496686	1
ENSG00000278570	17.5171523615575	2.87102537905155	0.890569135513313	3.2238096567278	0.00126497450909651	0.0333689734045416	NR2E3	ENSG00000278570	NR2E3	protein_coding	nuclear receptor subfamily 2 group E member 3 [Source:HGNC Symbol;Acc:HGNC:7974]	15	71792638	71818259	1
ENSG00000110002	24.7867070230282	-3.16274542089618	0.98131402280954	-3.22296976032312	0.00126868946524175	0.0333745852872169	VWA5A	ENSG00000110002	VWA5A	protein_coding	von Willebrand factor A domain containing 5A [Source:HGNC Symbol;Acc:HGNC:6658]	11	124115362	124147721	1
ENSG00000142599	1620.20872878348	-0.934814327804003	0.290047749665086	-3.22296700761657	0.0012687016573143	0.0333745852872169	RERE	ENSG00000142599	RERE	protein_coding	arginine-glutamic acid dipeptide repeats [Source:HGNC Symbol;Acc:HGNC:9965]	1	8352397	8848921	-1
ENSG00000220323	288.867849065864	0.916958494161918	0.28469664785378	3.22082645185506	0.00127821525343126	0.0335783434417979	NA	ENSG00000220323	HIST2H2BD	transcribed_unprocessed_pseudogene	histone cluster 2 H2B family member d (pseudogene) [Source:HGNC Symbol;Acc:HGNC:20517]	1	149842875	149846486	1
ENSG00000088543	170.348284002169	-1.07790139385346	0.334757421354211	-3.2199477146555	0.00128213979027322	0.0336349185589216	C3orf18	ENSG00000088543	C3orf18	protein_coding	chromosome 3 open reading frame 18 [Source:HGNC Symbol;Acc:HGNC:24837]	3	50558025	50571027	-1
ENSG00000197381	1367.54297107142	1.15262087334796	0.358144747345896	3.21831014384462	0.00128948305384269	0.0337808988160472	ADARB1	ENSG00000197381	ADARB1	protein_coding	adenosine deaminase RNA specific B1 [Source:HGNC Symbol;Acc:HGNC:226]	21	45073853	45226560	1
ENSG00000261770	281.52011797915	1.12134563138968	0.348499543026734	3.21763874250952	0.00129250498516498	0.0338134258722293	NA	ENSG00000261770	AC006504.1	lncRNA	novel transcript	19	27757184	27760849	-1
ENSG00000172893	534.902666210651	1.16193200261718	0.361341110228975	3.2156097651908	0.00130167704250471	0.0340065365451059	DHCR7	ENSG00000172893	DHCR7	protein_coding	7-dehydrocholesterol reductase [Source:HGNC Symbol;Acc:HGNC:2860]	11	71428193	71452868	-1
ENSG00000014216	278.013783701616	1.00853131170057	0.31370283179765	3.21492574970158	0.001304782670711	0.0340408478912279	CAPN1	ENSG00000014216	CAPN1	protein_coding	calpain 1 [Source:HGNC Symbol;Acc:HGNC:1476]	11	65180566	65212006	1
ENSG00000256981	41.4365676851728	1.63836541478669	0.50971945472394	3.21424932794455	0.00130786054466925	0.0340743420094693	NA	ENSG00000256981	AC134349.2	unprocessed_pseudogene	taste receptor, type 2, member 18 pseudogene	12	11158785	11159694	-1
ENSG00000165029	1621.5669763998	-1.16457708467522	0.362457479817382	-3.21300331631168	0.0013135477286396	0.034175632890482	ABCA1	ENSG00000165029	ABCA1	protein_coding	ATP binding cassette subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:29]	9	104781006	104928155	-1
ENSG00000129596	89.9855982104434	1.34306806182862	0.418529983147021	3.20901277306297	0.0013319157493328	0.0346061228824596	CDO1	ENSG00000129596	CDO1	protein_coding	cysteine dioxygenase type 1 [Source:HGNC Symbol;Acc:HGNC:1795]	5	115804733	115816659	-1
ENSG00000226650	19.2441820035969	-2.51198427111105	0.783282203547196	-3.20699775857947	0.00134128040894721	0.0348018289714949	KIF4B	ENSG00000226650	KIF4B	protein_coding	kinesin family member 4B [Source:HGNC Symbol;Acc:HGNC:6322]	5	155013755	155018132	1
ENSG00000065308	2203.03153558581	0.909120382786318	0.28355912409424	3.20610520183499	0.00134544789441554	0.034814839044461	TRAM2	ENSG00000065308	TRAM2	protein_coding	translocation associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:16855]	6	52497408	52577060	-1
ENSG00000161682	279.723929189241	-0.897261431768643	0.279827788896343	-3.20647722410807	0.00134370941513217	0.034814839044461	FAM171A2	ENSG00000161682	FAM171A2	protein_coding	family with sequence similarity 171 member A2 [Source:HGNC Symbol;Acc:HGNC:30480]	17	44353215	44363875	-1
ENSG00000064012	94.6551829199562	1.45001684845541	0.452498585051469	3.20446714389278	0.00135312733417684	0.0348986838852175	CASP8	ENSG00000064012	CASP8	protein_coding	caspase 8 [Source:HGNC Symbol;Acc:HGNC:1509]	2	201233443	201287711	1
ENSG00000137880	32.5013816229871	2.03095663442605	0.633804563571952	3.20438941458567	0.00135349274271105	0.0348986838852175	GCHFR	ENSG00000137880	GCHFR	protein_coding	GTP cyclohydrolase I feedback regulator [Source:HGNC Symbol;Acc:HGNC:4194]	15	40764068	40767708	1
