	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000215018	148.379679930101	1.65068592087757	0.508881872987141	3.24375067869489	0.00117966955418087	0.0202271331721117	COL28A1	ENSG00000215018	COL28A1	protein_coding	collagen type XXVIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22442]	7	7356203	7535853	-1
ENSG00000146938	2378.07771447457	0.464567016243449	0.143249007768006	3.24307318760507	0.00118247831879194	0.0202471246184532	NLGN4X	ENSG00000146938	NLGN4X	protein_coding	neuroligin 4 X-linked [Source:HGNC Symbol;Acc:HGNC:14287]	X	5840637	6228867	-1
ENSG00000112308	6678.17808467871	-0.539426440665518	0.166370066309688	-3.24232869909067	0.00118557196868139	0.0202832912886907	C6orf62	ENSG00000112308	C6orf62	protein_coding	chromosome 6 open reading frame 62 [Source:HGNC Symbol;Acc:HGNC:20998]	6	24704861	24719998	-1
ENSG00000125148	1265.07601637837	1.19168925143124	0.367578444804045	3.24199981875033	0.00118694097905901	0.0202899166370659	MT2A	ENSG00000125148	MT2A	protein_coding	metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406]	16	56608584	56609497	1
ENSG00000021355	320.728237799764	1.00228155466329	0.309207141671439	3.24145667931663	0.0011892050711028	0.0202974294283153	SERPINB1	ENSG00000021355	SERPINB1	protein_coding	serpin family B member 1 [Source:HGNC Symbol;Acc:HGNC:3311]	6	2832332	2841959	-1
ENSG00000163785	2787.32920580674	-0.621989764464491	0.191887860224516	-3.24142321320764	0.00118934470594135	0.0202974294283153	RYK	ENSG00000163785	RYK	protein_coding	receptor like tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:10481]	3	134065303	134250744	-1
ENSG00000133704	2107.94866980488	-0.448125512316258	0.138261217046069	-3.24115122006298	0.00119048013900134	0.0203000437563868	IPO8	ENSG00000133704	IPO8	protein_coding	importin 8 [Source:HGNC Symbol;Acc:HGNC:9853]	12	30628988	30695869	-1
ENSG00000115183	5816.28090654784	0.456524646232317	0.140917201217728	3.23966586255819	0.00119669843882805	0.0203551885614411	TANC1	ENSG00000115183	TANC1	protein_coding	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:29364]	2	158968640	159232659	1
ENSG00000187527	86.9023976196412	-1.49712130165828	0.462154595528504	-3.23943830948219	0.00119765371320039	0.0203551885614411	ATP13A5	ENSG00000187527	ATP13A5	protein_coding	ATPase 13A5 [Source:HGNC Symbol;Acc:HGNC:31789]	3	193274790	193378843	-1
ENSG00000256262	6.11937363423946	-4.77116587035906	1.47279418093612	-3.23953335239719	0.00119725463466347	0.0203551885614411	NA	ENSG00000256262	USP30-AS1	lncRNA	USP30 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40909]	12	109052350	109053952	-1
ENSG00000272904	14.2456881571844	3.1430667840575	0.97004060812349	3.24013938977014	0.00119471281407168	0.0203551885614411	NA	ENSG00000272904	AL390726.2	lncRNA	novel transcript	9	38542479	38568422	-1
ENSG00000131236	1927.68022115384	0.543162070352986	0.168101479310497	3.23115580291665	0.00123290715320525	0.0209371340470771	CAP1	ENSG00000131236	CAP1	protein_coding	cyclase associated actin cytoskeleton regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:20040]	1	40040233	40072649	1
ENSG00000130813	771.996802914868	1.12814278127573	0.349422186938467	3.22859515922611	0.00124399863447068	0.0211081443174102	C19orf66	ENSG00000130813	C19orf66	protein_coding	chromosome 19 open reading frame 66 [Source:HGNC Symbol;Acc:HGNC:25649]	19	10086122	10093252	1
ENSG00000138663	1709.00759161912	-0.628937328109485	0.194822585079306	-3.22825676424253	0.00124547127254501	0.0211157955616798	COPS4	ENSG00000138663	COPS4	protein_coding	COP9 signalosome subunit 4 [Source:HGNC Symbol;Acc:HGNC:16702]	4	83034447	83075818	1
ENSG00000109686	1478.96688222813	0.564005266898842	0.174806022492173	3.22646359008652	0.00125330176696449	0.021216909614456	SH3D19	ENSG00000109686	SH3D19	protein_coding	SH3 domain containing 19 [Source:HGNC Symbol;Acc:HGNC:30418]	4	151102751	151325632	-1
ENSG00000186625	650.819894248924	-0.60399003811255	0.187201250602493	-3.22642095695758	0.00125348849079454	0.021216909614456	KATNA1	ENSG00000186625	KATNA1	protein_coding	katanin catalytic subunit A1 [Source:HGNC Symbol;Acc:HGNC:6216]	6	149594873	149648972	-1
ENSG00000261801	11.7111970235348	6.37060331738089	1.97501614431909	3.22559556574017	0.00125710859112157	0.021260771892561	LOXL1-AS1	ENSG00000261801	LOXL1-AS1	lncRNA	LOXL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44169]	15	73908071	73928248	-1
ENSG00000242715	23.3327905072145	3.09384618856017	0.959533057259249	3.22432475374766	0.00126270114810319	0.0213378942173741	CCDC169	ENSG00000242715	CCDC169	protein_coding	coiled-coil domain containing 169 [Source:HGNC Symbol;Acc:HGNC:34361]	13	36222008	36297840	-1
ENSG00000157214	106.070079452298	-3.02160205574817	0.937254705828146	-3.2238857131993	0.00126463859915557	0.021353174778389	STEAP2	ENSG00000157214	STEAP2	protein_coding	STEAP2 metalloreductase [Source:HGNC Symbol;Acc:HGNC:17885]	7	90167590	90238137	1
ENSG00000136059	17.8017006396454	-2.7546096898361	0.85476202989968	-3.22266267508325	0.00127005025040765	0.0214270436940204	VILL	ENSG00000136059	VILL	protein_coding	villin like [Source:HGNC Symbol;Acc:HGNC:30906]	3	37988059	38007188	1
ENSG00000118518	1063.11885878746	-0.641577112626055	0.199135041107371	-3.22181926926727	0.00127379456552578	0.0214726853880272	RNF146	ENSG00000118518	RNF146	protein_coding	ring finger protein 146 [Source:HGNC Symbol;Acc:HGNC:21336]	6	127266610	127288567	1
ENSG00000137309	400.771118544105	0.886791051662453	0.275338857313874	3.22072612748426	0.00127866275167842	0.0215371826315712	HMGA1	ENSG00000137309	HMGA1	protein_coding	high mobility group AT-hook 1 [Source:HGNC Symbol;Acc:HGNC:5010]	6	34236873	34246231	1
ENSG00000084652	2005.49727854142	0.596015457802715	0.18510907537242	3.21980679015112	0.00128277020852504	0.0215878936670621	TXLNA	ENSG00000084652	TXLNA	protein_coding	taxilin alpha [Source:HGNC Symbol;Acc:HGNC:30685]	1	32179675	32198285	1
ENSG00000138162	692.57141589619	-1.00544585139975	0.312290504999523	-3.21958508281027	0.00128376258367539	0.0215878936670621	TACC2	ENSG00000138162	TACC2	protein_coding	transforming acidic coiled-coil containing protein 2 [Source:HGNC Symbol;Acc:HGNC:11523]	10	121989163	122254545	1
ENSG00000162975	264.66920080742	1.81308053071176	0.563356391467108	3.21835441680193	0.00128928401367739	0.0216631160249355	KCNF1	ENSG00000162975	KCNF1	protein_coding	potassium voltage-gated channel modifier subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:6246]	2	10911934	10914225	1
ENSG00000128709	173.747616025716	0.899329619476712	0.279474951771647	3.21792566301804	0.00129121277671566	0.0216778996396284	HOXD9	ENSG00000128709	HOXD9	protein_coding	homeobox D9 [Source:HGNC Symbol;Acc:HGNC:5140]	2	176122719	176124937	1
ENSG00000144840	782.399791480481	-0.502489924076112	0.156372018258663	-3.21342609548542	0.00131161548016308	0.0219847178657992	RABL3	ENSG00000144840	RABL3	protein_coding	RAB, member of RAS oncogene family like 3 [Source:HGNC Symbol;Acc:HGNC:18072]	3	120686681	120742993	-1
ENSG00000261478	62.8144926353095	-1.50495560010964	0.468332296166597	-3.21343544408113	0.00131157278347262	0.0219847178657992	NA	ENSG00000261478	AC013391.3	lncRNA	novel transcript	15	89508961	89510416	1
ENSG00000184208	462.210641653963	0.813922573554581	0.253375400329272	3.21231884585818	0.00131668156740925	0.022033893079876	C22orf46	ENSG00000184208	C22orf46	protein_coding	chromosome 22 open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:26294]	22	41688877	41698136	1
ENSG00000285990	6.07378470296328	5.43660244542746	1.69232241260661	3.21250986509933	0.00131580629504892	0.022033893079876	NA	ENSG00000285990	AL589743.7	transcribed_unprocessed_pseudogene	neurobeachin (NBEA) pseudogene	14	19244904	19269380	-1
ENSG00000242268	26.5736113519676	2.52158548848679	0.785171226374476	3.21151030983419	0.00132039232666947	0.0220781134427815	LINC02082	ENSG00000242268	LINC02082	lncRNA	long intergenic non-protein coding RNA 2082 [Source:HGNC Symbol;Acc:HGNC:52931]	3	168902194	168924590	1
ENSG00000135318	17799.8107106137	-1.18672009928268	0.369651844515253	-3.21037245421808	0.00132563083926231	0.0221298970557626	NT5E	ENSG00000135318	NT5E	protein_coding	5'-nucleotidase ecto [Source:HGNC Symbol;Acc:HGNC:8021]	6	85449584	85495791	1
ENSG00000168899	201.386216501994	-1.53596337232921	0.478424708598606	-3.2104599631326	0.00132522728196386	0.0221298970557626	VAMP5	ENSG00000168899	VAMP5	protein_coding	vesicle associated membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:12646]	2	85584431	85593406	1
ENSG00000120675	871.943165675206	-1.12739089428898	0.351324379328833	-3.20897427170508	0.00133209411535155	0.0222198459095808	DNAJC15	ENSG00000120675	DNAJC15	protein_coding	DnaJ heat shock protein family (Hsp40) member C15 [Source:HGNC Symbol;Acc:HGNC:20325]	13	43023203	43114213	1
ENSG00000175197	691.297922018043	0.549422950877964	0.171233866256883	3.20861149075339	0.00133377586050199	0.0222299562169311	DDIT3	ENSG00000175197	DDIT3	protein_coding	DNA damage inducible transcript 3 [Source:HGNC Symbol;Acc:HGNC:2726]	12	57516588	57521737	-1
ENSG00000077254	2459.33423980877	-0.534009853314718	0.166502794200003	-3.20721256289108	0.00134027923391312	0.0223203472419682	USP33	ENSG00000077254	USP33	protein_coding	ubiquitin specific peptidase 33 [Source:HGNC Symbol;Acc:HGNC:20059]	1	77695987	77759852	-1
ENSG00000135596	423.26226024535	0.89545866478562	0.279309582265621	3.20597187365397	0.00134607144880626	0.0223987589633487	MICAL1	ENSG00000135596	MICAL1	protein_coding	microtubule associated monooxygenase, calponin and LIM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20619]	6	109444062	109465968	-1
ENSG00000117069	243.173458508536	1.95613896883465	0.610253239494933	3.20545446092776	0.00134849383034042	0.0224199861116796	ST6GALNAC5	ENSG00000117069	ST6GALNAC5	protein_coding	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:19342]	1	76867480	77067546	1
ENSG00000198952	2955.221871133	0.62541724686364	0.195123604891504	3.20523622557811	0.00134951675245219	0.0224199861116796	SMG5	ENSG00000198952	SMG5	protein_coding	SMG5 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:24644]	1	156249224	156282825	-1
ENSG00000229689	165.771254934705	0.920163544549144	0.287159744705203	3.20436120144131	0.00135362539632848	0.0224701815790527	NA	ENSG00000229689	AC009237.3	transcribed_unprocessed_pseudogene	Ankyrin repeat domain-containing protein pseudogene	2	95525345	95532405	1
ENSG00000250198	194.62270445003	-0.994224526573348	0.310538931977262	-3.20160992453644	0.00136661921452771	0.0226676719957016	NA	ENSG00000250198	LINC02199	lncRNA	long intergenic non-protein coding RNA 2199 [Source:HGNC Symbol;Acc:HGNC:53065]	5	8839700	8898052	1
ENSG00000118004	47.5056706779578	1.54172565957255	0.481678853094791	3.20073353784778	0.00137078234011789	0.0227184912776394	COLEC11	ENSG00000118004	COLEC11	protein_coding	collectin subfamily member 11 [Source:HGNC Symbol;Acc:HGNC:17213]	2	3594832	3644644	1
ENSG00000262119	311.773231495334	-0.888361588233469	0.277576545216647	-3.20042022116857	0.00137227353381478	0.022724981669351	NA	ENSG00000262119	AL079343.1	lncRNA	novel transcript, sense intronic to NOVA1	14	26592747	26594517	-1
ENSG00000154957	447.06345556451	-0.881174043173396	0.27544010488276	-3.19914938875174	0.00137833726477771	0.022807122699088	ZNF18	ENSG00000154957	ZNF18	protein_coding	zinc finger protein 18 [Source:HGNC Symbol;Acc:HGNC:12969]	17	11977439	11997475	-1
ENSG00000241635	8.2209223491933	5.87355533764571	1.83718543687803	3.19704000464252	0.00138845668939382	0.0229561875197617	UGT1A1	ENSG00000241635	UGT1A1	protein_coding	UDP glucuronosyltransferase family 1 member A1 [Source:HGNC Symbol;Acc:HGNC:12530]	2	233760248	233773299	1
ENSG00000143256	1028.93334522958	0.569407861786165	0.178138524492072	3.19643301980704	0.00139138126808348	0.02297144795186	PFDN2	ENSG00000143256	PFDN2	protein_coding	prefoldin subunit 2 [Source:HGNC Symbol;Acc:HGNC:8867]	1	161100556	161118055	-1
ENSG00000146416	1155.23000668666	-0.758013977928341	0.237147113710808	-3.19638711206375	0.00139160269200797	0.02297144795186	AIG1	ENSG00000146416	AIG1	protein_coding	androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:21607]	6	143060496	143340304	1
ENSG00000083807	114.013981086817	-1.56055063078851	0.488300879958672	-3.19587921062232	0.00139405459037867	0.0229935564400288	SLC27A5	ENSG00000083807	SLC27A5	protein_coding	solute carrier family 27 member 5 [Source:HGNC Symbol;Acc:HGNC:10999]	19	58479512	58512413	-1
ENSG00000185633	14.8810205357378	3.58839184282122	1.1234261284548	3.19415024444626	0.00140243108197133	0.023113272066269	NDUFA4L2	ENSG00000185633	NDUFA4L2	protein_coding	NDUFA4 mitochondrial complex associated like 2 [Source:HGNC Symbol;Acc:HGNC:29836]	12	57234903	57240715	-1
ENSG00000139173	542.620018119862	-0.741768363446274	0.232248254825229	-3.19385979457399	0.00140384279750028	0.0231181028652895	TMEM117	ENSG00000139173	TMEM117	protein_coding	transmembrane protein 117 [Source:HGNC Symbol;Acc:HGNC:25308]	12	43835967	44389762	1
ENSG00000101311	61.5431981132806	1.70419440303211	0.533759094643534	3.19281567308983	0.00140892852074191	0.0231705213960068	FERMT1	ENSG00000101311	FERMT1	protein_coding	fermitin family member 1 [Source:HGNC Symbol;Acc:HGNC:15889]	20	6074845	6123544	-1
ENSG00000207445	221.28194949339	-0.882235984139623	0.276325134037943	-3.1927460642016	0.00140926817606719	0.0231705213960068	SNORD15B	ENSG00000207445	SNORD15B	snoRNA	small nucleolar RNA, C/D box 15B [Source:HGNC Symbol;Acc:HGNC:16649]	11	75404421	75404566	1
ENSG00000197093	496.558051648016	1.03960653013289	0.325690969812018	3.19200293067054	0.00141289899106462	0.023211751548754	GAL3ST4	ENSG00000197093	GAL3ST4	protein_coding	galactose-3-O-sulfotransferase 4 [Source:HGNC Symbol;Acc:HGNC:24145]	7	100159244	100168617	-1
ENSG00000166405	753.127487839341	-1.34181090038501	0.420472287064624	-3.19119937666376	0.00141683471299838	0.0232579213769162	RIC3	ENSG00000166405	RIC3	protein_coding	RIC3 acetylcholine receptor chaperone [Source:HGNC Symbol;Acc:HGNC:30338]	11	8106056	8169055	-1
ENSG00000152894	1169.0494219028	-1.21261165347162	0.380097749118241	-3.19026265292194	0.00142143544391028	0.0233149256502331	PTPRK	ENSG00000152894	PTPRK	protein_coding	protein tyrosine phosphatase receptor type K [Source:HGNC Symbol;Acc:HGNC:9674]	6	127968779	128520674	-1
ENSG00000161533	5055.07888623884	-0.461541792728315	0.14473127966773	-3.18895676033481	0.00142787233915915	0.0233672535386931	ACOX1	ENSG00000161533	ACOX1	protein_coding	acyl-CoA oxidase 1 [Source:HGNC Symbol;Acc:HGNC:119]	17	75941507	75979177	-1
ENSG00000162493	121.045159877068	-1.74739069593525	0.547955632233157	-3.18892733853995	0.00142801767161994	0.0233672535386931	PDPN	ENSG00000162493	PDPN	protein_coding	podoplanin [Source:HGNC Symbol;Acc:HGNC:29602]	1	13583465	13617957	1
ENSG00000215861	48.1002812791606	1.99805148909929	0.626514283328859	3.18915552648384	0.0014268908672414	0.0233672535386931	LOC653513	ENSG00000215861	AC245297.1	transcribed_unprocessed_pseudogene	phosphodiesterase 4D interacting protein (myomegalin) (PDE4DIP) pseudogene	1	149197992	149321732	-1
ENSG00000243156	1858.428222056	1.0411058621024	0.326558149825214	3.18811783646996	0.00143202165648847	0.0234142338407019	MICAL3	ENSG00000243156	MICAL3	protein_coding	microtubule associated monooxygenase, calponin and LIM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24694]	22	17787649	18024561	-1
ENSG00000203814	7644.98852251346	1.15250855929631	0.361550842082987	3.18768047297695	0.00143418926144462	0.0234311379180047	HIST2H2BF	ENSG00000203814	HIST2H2BF	protein_coding	histone cluster 2 H2B family member f [Source:HGNC Symbol;Acc:HGNC:24700]	1	149782689	149812373	-1
ENSG00000198270	465.12956402721	-1.00894671081455	0.316554557647879	-3.18727589427684	0.00143619707511383	0.0234454067546425	TMEM116	ENSG00000198270	TMEM116	protein_coding	transmembrane protein 116 [Source:HGNC Symbol;Acc:HGNC:25084]	12	111931282	112013185	-1
ENSG00000101986	118.37997327958	1.29487975591029	0.406338192958823	3.18670451940881	0.00143903706641256	0.0234547153403378	ABCD1	ENSG00000101986	ABCD1	protein_coding	ATP binding cassette subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:61]	X	153724856	153744755	1
ENSG00000171223	400.946124945441	1.44293470013346	0.452776672103021	3.18685742671201	0.00143827654115233	0.0234547153403378	JUNB	ENSG00000171223	JUNB	protein_coding	JunB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6205]	19	12791486	12793315	1
ENSG00000107130	612.069832181503	0.716116967147015	0.224817589342593	3.18532446345087	0.00144591793251004	0.023548294650264	NCS1	ENSG00000107130	NCS1	protein_coding	neuronal calcium sensor 1 [Source:HGNC Symbol;Acc:HGNC:3953]	9	130172404	130237303	1
ENSG00000112062	2028.75679426133	-0.471491995909132	0.148068254646081	-3.18428819895333	0.00145110459834411	0.0236141564834471	MAPK14	ENSG00000112062	MAPK14	protein_coding	mitogen-activated protein kinase 14 [Source:HGNC Symbol;Acc:HGNC:6876]	6	36027677	36111236	1
ENSG00000281195	111.984169199044	-1.08218994699332	0.340133645285096	-3.18166097942542	0.0014643311858391	0.0238106472208786	NA	ENSG00000281195	AC007878.1	lncRNA	novel transcript	2	71373938	71376320	1
ENSG00000148773	13195.0075108499	0.684157869167145	0.215156296036349	3.1798180288973	0.00147367562248541	0.023943753215335	MKI67	ENSG00000148773	MKI67	protein_coding	marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]	10	128096659	128126423	-1
ENSG00000138172	214.87787781245	1.39771031080621	0.439672635639881	3.1789795350171	0.00147794525554727	0.0239754274696982	CALHM2	ENSG00000138172	CALHM2	protein_coding	calcium homeostasis modulator family member 2 [Source:HGNC Symbol;Acc:HGNC:23493]	10	103446786	103452402	-1
ENSG00000250903	350.985504630805	-0.714667577885532	0.224801330044944	-3.17910742673387	0.00147729329167549	0.0239754274696982	NA	ENSG00000250903	GMDS-DT	lncRNA	GMDS divergent transcript [Source:HGNC Symbol;Acc:HGNC:48993]	6	2245718	2525976	1
ENSG00000124126	6018.10059608519	0.695966586525533	0.218986170086914	3.17813031868319	0.00148228110339697	0.0240269047560041	PREX1	ENSG00000124126	PREX1	protein_coding	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:32594]	20	48624252	48827999	-1
ENSG00000146038	23.7681633900529	-1.81344689419525	0.57068661904165	-3.17765798896873	0.00148469774883227	0.0240472165949188	DCDC2	ENSG00000146038	DCDC2	protein_coding	doublecortin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18141]	6	24171755	24358059	-1
ENSG00000287367	5.98410684402974	5.42566005614141	1.708082996277	3.17646160518393	0.00149083522423821	0.0241277146275107	NA	ENSG00000287367	AC016583.2	lncRNA	novel transcript	5	54663327	54737057	1
ENSG00000249306	6.12225179152522	5.4427412966467	1.71359292850908	3.17621601145505	0.00149209801380996	0.0241292563782555	LINC01411	ENSG00000249306	LINC01411	lncRNA	long intergenic non-protein coding RNA 1411 [Source:HGNC Symbol;Acc:HGNC:50703]	5	174336295	174532457	1
ENSG00000118507	730.327209135442	-1.05451938520155	0.332352342128712	-3.17289590453122	0.00150926627361551	0.0243690348562568	AKAP7	ENSG00000118507	AKAP7	protein_coding	A-kinase anchoring protein 7 [Source:HGNC Symbol;Acc:HGNC:377]	6	131135467	131283535	1
ENSG00000148985	416.53551939667	-0.602244825455081	0.189809397165409	-3.17289256722235	0.00150928362200652	0.0243690348562568	PGAP2	ENSG00000148985	PGAP2	protein_coding	post-GPI attachment to proteins 2 [Source:HGNC Symbol;Acc:HGNC:17893]	11	3797724	3826371	1
ENSG00000064300	9118.08147503684	1.12922444086893	0.356033290911005	3.1716821704496	0.00151558777815243	0.0244236135578201	NGFR	ENSG00000064300	NGFR	protein_coding	nerve growth factor receptor [Source:HGNC Symbol;Acc:HGNC:7809]	17	49495293	49515008	1
ENSG00000152990	2611.60215471851	-0.511480101532472	0.161257584807179	-3.17182042720078	0.00151486646508555	0.0244236135578201	ADGRA3	ENSG00000152990	ADGRA3	protein_coding	adhesion G protein-coupled receptor A3 [Source:HGNC Symbol;Acc:HGNC:13839]	4	22345071	22516066	-1
ENSG00000169245	1530.58100341578	-2.79341478405697	0.88076910141505	-3.17156310271222	0.0015162092318519	0.0244236135578201	CXCL10	ENSG00000169245	CXCL10	protein_coding	C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637]	4	76021118	76023497	-1
ENSG00000147481	508.111215729105	-3.91556357341121	1.23491966220212	-3.17070307750136	0.00152070496201029	0.0244769544002076	SNTG1	ENSG00000147481	SNTG1	protein_coding	syntrophin gamma 1 [Source:HGNC Symbol;Acc:HGNC:13740]	8	49909789	50796692	1
ENSG00000106290	1059.38593421051	0.956841759076029	0.302095453697709	3.16734908574126	0.00153835532269373	0.0247039924118333	TAF6	ENSG00000106290	TAF6	protein_coding	TATA-box binding protein associated factor 6 [Source:HGNC Symbol;Acc:HGNC:11540]	7	100107070	100119841	-1
ENSG00000119917	4522.6025318466	1.24120446951837	0.391903762716362	3.16711546966361	0.0015395917272193	0.0247039924118333	IFIT3	ENSG00000119917	IFIT3	protein_coding	interferon induced protein with tetratricopeptide repeats 3 [Source:HGNC Symbol;Acc:HGNC:5411]	10	89327997	89340971	1
ENSG00000184343	43.4060428193933	1.87238770608519	0.5911032171852	3.16761548854597	0.00153694651164445	0.0247039924118333	SRPK3	ENSG00000184343	SRPK3	protein_coding	SRSF protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:11402]	X	153776412	153785732	1
ENSG00000231566	12.2937777091352	4.03797940483195	1.27495316121017	3.16715902017855	0.00153936116833566	0.0247039924118333	LOC401585	ENSG00000231566	LINC02595	lncRNA	long intergenic non-protein coding RNA 2595 [Source:HGNC Symbol;Acc:HGNC:53946]	X	45847042	45851541	-1
ENSG00000161692	105.383764786176	0.988600972826916	0.312273666937869	3.16581600530413	0.00154648581414214	0.0247953625452875	DBF4B	ENSG00000161692	DBF4B	protein_coding	DBF4 zinc finger B [Source:HGNC Symbol;Acc:HGNC:17883]	17	44708608	44752264	1
ENSG00000110619	2737.20050188352	0.781346442109179	0.246853096716138	3.16522843951869	0.00154961236839914	0.0248262316416318	CARS	ENSG00000110619	CARS	protein_coding	cysteinyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:1493]	11	3000922	3057613	-1
ENSG00000270562	5.37307913533494	-4.46259191876474	1.4102763246753	-3.16433867653009	0.00155435805718801	0.0248829728643723	NA	ENSG00000270562	AC097634.1	lncRNA	novel transcript	3	71584943	71587409	1
ENSG00000125375	659.68997522807	-0.983789616350724	0.310938495840231	-3.16393637170041	0.00155650820299365	0.0248981076093419	ATP5S	ENSG00000125375	DMAC2L	protein_coding	distal membrane arm assembly complex 2 like [Source:HGNC Symbol;Acc:HGNC:18799]	14	50312326	50335558	1
ENSG00000187840	568.75327074959	1.17901293408459	0.372808384762352	3.16251721332974	0.00156411488301059	0.0250004348702087	EIF4EBP1	ENSG00000187840	EIF4EBP1	protein_coding	eukaryotic translation initiation factor 4E binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3288]	8	38030534	38060365	1
ENSG00000167173	102.600413023078	1.61068101233656	0.509476405528	3.16144377808295	0.00156989121020682	0.0250733706656448	C15orf39	ENSG00000167173	C15orf39	protein_coding	chromosome 15 open reading frame 39 [Source:HGNC Symbol;Acc:HGNC:24497]	15	75195643	75212169	1
ENSG00000177030	784.702769250698	0.615273767185696	0.19465234746184	3.1608854206411	0.00157290358063391	0.0251020836300858	DEAF1	ENSG00000177030	DEAF1	protein_coding	DEAF1 transcription factor [Source:HGNC Symbol;Acc:HGNC:14677]	11	644233	706715	-1
ENSG00000125630	3837.78285122519	0.478802158342418	0.151559759511681	3.15916414677022	0.00158222347559268	0.0252313368596249	POLR1B	ENSG00000125630	POLR1B	protein_coding	RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:20454]	2	112541915	112577150	1
ENSG00000062524	113.467265186568	1.24644717580309	0.394767871618394	3.15741798007304	0.00159173008013954	0.0253438255518058	LTK	ENSG00000062524	LTK	protein_coding	leukocyte receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6721]	15	41503637	41513887	-1
ENSG00000128536	44.0403755818092	-1.44963162215574	0.459111512957465	-3.15747172798528	0.00159143667929372	0.0253438255518058	CDHR3	ENSG00000128536	CDHR3	protein_coding	cadherin related family member 3 [Source:HGNC Symbol;Acc:HGNC:26308]	7	105876796	106036432	1
ENSG00000116350	1675.70829498692	0.512743585612565	0.162407201697643	3.15714808366166	0.00159320415241595	0.0253477676812782	SRSF4	ENSG00000116350	SRSF4	protein_coding	serine and arginine rich splicing factor 4 [Source:HGNC Symbol;Acc:HGNC:10786]	1	29147743	29181900	-1
ENSG00000131149	455.283631815357	0.992243284852206	0.31446522214243	3.15533551879639	0.00160313630165948	0.0254665779757083	GSE1	ENSG00000131149	GSE1	protein_coding	Gse1 coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:28979]	16	85169525	85676204	1
ENSG00000204381	76.4044170797221	-1.38218613407256	0.438035549141816	-3.15542000365152	0.00160267209408545	0.0254665779757083	LAYN	ENSG00000204381	LAYN	protein_coding	layilin [Source:HGNC Symbol;Acc:HGNC:29471]	11	111540280	111561745	1
ENSG00000096093	1116.19216068504	-0.654588466176502	0.207478424952749	-3.15497125219443	0.00160513920595779	0.0254788110365052	EFHC1	ENSG00000096093	EFHC1	protein_coding	EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16406]	6	52362123	52529886	1
ENSG00000136826	228.325258600895	1.1396714308441	0.361500766231775	3.15261138371531	0.00161817073916852	0.0256659513940105	KLF4	ENSG00000136826	KLF4	protein_coding	Kruppel like factor 4 [Source:HGNC Symbol;Acc:HGNC:6348]	9	107484852	107490482	-1
ENSG00000153904	1809.74872096306	-0.407033859913507	0.129139760913151	-3.15188642936427	0.00162219355031113	0.025710026153589	DDAH1	ENSG00000153904	DDAH1	protein_coding	dimethylarginine dimethylaminohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:2715]	1	85318481	85578363	-1
ENSG00000127663	1151.54951285927	0.792377656036882	0.251438646990945	3.15137575515755	0.00162503283258626	0.0257352900774408	KDM4B	ENSG00000127663	KDM4B	protein_coding	lysine demethylase 4B [Source:HGNC Symbol;Acc:HGNC:29136]	19	4969113	5153598	1
ENSG00000116044	2623.62735082494	0.50320278835123	0.15975875206908	3.14976664398108	0.00163400921911032	0.0258470998323036	NFE2L2	ENSG00000116044	NFE2L2	protein_coding	nuclear factor, erythroid 2 like 2 [Source:HGNC Symbol;Acc:HGNC:7782]	2	177227595	177392697	-1
